81306 1768149
89 15 0.002445
89 16 0.002083
89 18 0.002778
89 23 0.002208
89 25 0.007812
89 26 0.008621
89 30 0.000955
89 31 0.011111
89 32 0.003774
89 35 0.002786
89 36 0.001996
89 37 0.009804
89 38 0.009901
89 39 0.002778
89 40 0.002188
89 41 0.007143
89 42 0.001401
89 43 0.003984
89 44 0.003676
89 49 0.003436
89 50 0.004032
89 53 0.012048
89 54 0.002770
89 55 0.005181
89 56 0.000867
89 57 0.006329
89 58 0.006849
89 59 0.002762
89 60 0.038462
89 61 0.005025
89 63 0.000311
89 64 0.006135
89 66 0.008333
89 67 0.005263
89 75 0.005952
89 76 0.003509
89 78 0.000405
89 79 0.004065
89 81 0.002114
89 82 0.003077
89 85 0.003953
89 87 0.001093
89 88 0.018182
89 90 0.000366
89 92 0.003279
89 93 0.027027
89 94 0.001988
89 95 0.076923
89 97 0.014286
89 100 0.004274
89 101 0.001156
89 106 0.001587
89 107 0.004292
89 110 0.004717
89 115 0.007463
89 119 0.013158
89 122 0.011494
89 124 0.005650
89 127 0.012500
89 128 0.005525
89 129 0.014493
89 133 0.001408
89 137 0.008065
89 138 0.014493
89 139 0.001761
89 142 0.003401
89 144 0.005848
89 151 0.001404
89 153 0.001984
89 156 0.002481
89 163 0.021739
89 166 0.027027
89 173 0.001692
89 182 0.022222
89 184 0.002299
89 378 0.001639
89 1253 0.005495
89 1863 0.002538
89 1864 0.009615
89 1977 0.071429
89 4428 0.001024
89 4479 0.045455
89 4484 0.001095
89 4494 0.007353
89 4557 0.007143
89 4558 0.003257
89 6943 0.008547
89 15937 0.004545
89 18139 0.040000
89 19410 0.007937
89 19686 0.023810
89 19691 0.006369
89 19693 0.005952
89 19699 0.018868
89 19707 0.011765
89 19709 0.003344
89 19714 0.005102
89 19715 0.012346
89 19718 0.022727
89 19719 0.009524
89 19720 0.004505
89 19724 0.016949
89 19727 0.002653
89 19729 0.002375
89 19731 0.004049
89 19732 0.004386
89 19742 0.007752
89 19744 0.007576
89 19746 0.002950
89 19749 0.002597
89 19756 0.008621
89 19757 0.006993
89 19760 0.066667
89 19761 0.010101
89 19768 0.006289
89 19773 0.011765
89 19785 0.006757
89 20200 0.016393
89 22291 0.023810
89 22336 0.005618
89 22356 0.006536
89 23168 0.004329
89 23169 0.012500
89 23175 0.015385
89 23179 0.003344
89 23185 0.011628
89 23191 0.009434
89 23198 0.011111
89 24333 0.004950
89 24337 0.040000
89 24338 0.006098
89 24347 0.009804
89 24359 0.003571
89 24374 0.010101
89 24375 0.027778
89 30650 0.022727
89 30655 0.034483
89 30657 0.010526
89 30667 0.011364
89 30680 0.008264
89 30686 0.021739
89 30701 0.034483
89 30703 0.009709
89 30710 0.083333
89 35880 0.005747
89 37408 0.019608
89 37409 0.027027
89 37424 0.007692
89 38950 0.007092
89 39703 0.005291
89 40185 0.033333
89 40500 0.010989
89 40507 0.040000
89 41851 0.025641
89 41855 0.166667
89 41859 0.066667
89 41865 0.022222
89 41867 0.024390
89 41874 0.066667
89 41885 0.100000
89 43891 0.012195
89 44705 0.058824
89 44720 0.032258
89 44730 0.055556
89 45156 0.020408
89 45157 0.142857
89 45162 0.055556
89 45164 0.040000
89 45165 0.017857
89 45166 0.058824
89 45167 0.100000
89 45629 0.058824
89 47983 0.125000
89 47984 0.028571
89 47986 0.100000
89 47992 0.333333
89 47997 0.142857
89 47999 0.125000
89 48000 0.022222
89 48004 0.076923
89 48006 0.333333
89 48013 0.200000
89 54900 0.027027
89 54910 0.033333
89 56241 0.032258
89 60966 0.038462
89 60969 0.076923
89 60973 0.062500
90 1 0.000406
90 2 0.004082
90 3 0.001464
90 4 0.003425
90 5 0.001008
90 7 0.015385
90 8 0.005556
90 9 0.001326
90 10 0.001739
90 11 0.005155
90 16 0.002083
90 18 0.002778
90 23 0.002208
90 24 0.002008
90 32 0.003774
90 35 0.002786
90 37 0.009804
90 38 0.009901
90 40 0.002188
90 42 0.001401
90 43 0.003984
90 45 0.002817
90 46 0.004525
90 49 0.003436
90 50 0.004032
90 54 0.002770
90 58 0.006849
90 61 0.005025
90 63 0.000311
90 64 0.006135
90 68 0.008929
90 76 0.003509
90 78 0.000405
90 81 0.002114
90 82 0.003077
90 85 0.003953
90 89 0.003279
90 92 0.003279
90 94 0.001988
90 100 0.004274
90 106 0.001587
90 124 0.005650
90 128 0.005525
90 139 0.001761
90 142 0.003401
90 151 0.001404
90 153 0.001984
90 156 0.002481
90 178 0.071429
90 184 0.002299
90 378 0.001639
90 1867 0.003460
90 2307 0.004975
90 4479 0.045455
90 4558 0.003257
90 5473 0.066667
90 15927 0.007299
90 15937 0.004545
90 15958 0.018519
90 19410 0.007937
90 19680 0.005435
90 19686 0.023810
90 19691 0.006369
90 19696 0.004566
90 19715 0.012346
90 19719 0.009524
90 19720 0.004505
90 19724 0.016949
90 19725 0.008696
90 19727 0.002653
90 19729 0.002375
90 19731 0.004049
90 19744 0.007576
90 19745 0.005952
90 19746 0.002950
90 19756 0.008621
90 19757 0.006993
90 19768 0.006289
90 19773 0.011765
90 19785 0.006757
90 20165 0.003040
90 23168 0.004329
90 23205 0.005236
90 24338 0.006098
90 24349 0.002119
90 30308 0.038462
90 30668 0.011905
90 37385 0.019231
90 37409 0.027027
90 37421 0.037037
90 37424 0.007692
90 38940 0.014493
90 38959 0.100000
90 43873 0.007407
90 44727 0.011364
90 56241 0.032258
90 60966 0.038462
90 60967 0.045455
90 60973 0.062500
90 61384 0.076923
90 61385 0.071429
90 61386 0.333333
90 61387 0.111111
90 61388 0.076923
90 61389 0.500000
91 1 0.000406
91 4 0.003425
91 5 0.001008
91 19 0.025641
91 24 0.002008
91 27 0.020000
91 56 0.000867
91 63 0.000311
91 78 0.000405
91 79 0.004065
91 84 0.023810
91 92 0.003279
91 102 0.007752
91 106 0.001587
91 110 0.004717
91 111 0.003003
91 133 0.001408
91 153 0.001984
91 199 0.100000
92 0 0.005556
92 1 0.000406
92 2 0.004082
92 3 0.001464
92 5 0.001008
92 6 0.013889
92 8 0.005556
92 9 0.001326
92 10 0.001739
92 11 0.005155
92 12 0.003731
92 13 0.001111
92 15 0.002445
92 16 0.002083
92 18 0.002778
92 23 0.002208
92 24 0.002008
92 25 0.007812
92 26 0.008621
92 28 0.002066
92 30 0.000955
92 31 0.011111
92 32 0.003774
92 35 0.002786
92 36 0.001996
92 38 0.009901
92 39 0.002778
92 40 0.002188
92 41 0.007143
92 42 0.001401
92 43 0.003984
92 44 0.003676
92 45 0.002817
92 46 0.004525
92 49 0.003436
92 50 0.004032
92 53 0.012048
92 54 0.002770
92 55 0.005181
92 56 0.000867
92 57 0.006329
92 58 0.006849
92 59 0.002762
92 63 0.000311
92 64 0.006135
92 66 0.008333
92 67 0.005263
92 68 0.008929
92 71 0.006024
92 74 0.005263
92 76 0.003509
92 77 0.250000
92 78 0.000405
92 80 0.008403
92 81 0.002114
92 82 0.003077
92 83 0.003861
92 87 0.001093
92 88 0.018182
92 89 0.003279
92 90 0.000366
92 94 0.001988
92 97 0.014286
92 100 0.004274
92 101 0.001156
92 106 0.001587
92 107 0.004292
92 110 0.004717
92 113 0.008000
92 115 0.007463
92 124 0.005650
92 127 0.012500
92 130 0.024390
92 133 0.001408
92 137 0.008065
92 138 0.014493
92 139 0.001761
92 142 0.003401
92 144 0.005848
92 151 0.001404
92 153 0.001984
92 156 0.002481
92 163 0.021739
92 165 0.002092
92 167 0.011905
92 171 0.023810
92 173 0.001692
92 182 0.022222
92 184 0.002299
92 194 0.037037
92 202 0.100000
92 216 0.022727
92 378 0.001639
92 1253 0.005495
92 1863 0.002538
92 1864 0.009615
92 1865 0.023810
92 1947 0.001346
92 2431 0.001222
92 2446 0.003367
92 3693 0.002404
92 4219 0.002062
92 4479 0.045455
92 4484 0.001095
92 4489 0.071429
92 4557 0.007143
92 4558 0.003257
92 15937 0.004545
92 19410 0.007937
92 19680 0.005435
92 19682 0.002088
92 19686 0.023810
92 19693 0.005952
92 19694 0.006211
92 19696 0.004566
92 19700 0.002890
92 19707 0.011765
92 19709 0.003344
92 19714 0.005102
92 19715 0.012346
92 19717 0.004630
92 19719 0.009524
92 19720 0.004505
92 19725 0.008696
92 19727 0.002653
92 19729 0.002375
92 19731 0.004049
92 19732 0.004386
92 19739 0.007299
92 19742 0.007752
92 19743 0.018868
92 19744 0.007576
92 19745 0.005952
92 19746 0.002950
92 19749 0.002597
92 19755 0.003937
92 19756 0.008621
92 19766 0.008621
92 19768 0.006289
92 19773 0.011765
92 19779 0.011628
92 19785 0.006757
92 19790 0.035714
92 20194 0.007874
92 20200 0.016393
92 22332 0.008197
92 22417 0.003413
92 23165 0.014925
92 23168 0.004329
92 23169 0.012500
92 23175 0.015385
92 23179 0.003344
92 23185 0.011628
92 23191 0.009434
92 23198 0.011111
92 23205 0.005236
92 24333 0.004950
92 24337 0.040000
92 24338 0.006098
92 24345 0.008850
92 24346 0.004651
92 24347 0.009804
92 24349 0.002119
92 24353 0.003788
92 24359 0.003571
92 24360 0.017544
92 24363 0.006329
92 24367 0.007874
92 24369 0.011111
92 24375 0.027778
92 24384 0.020408
92 24386 0.062500
92 30645 0.013514
92 30646 0.142857
92 30648 0.062500
92 30650 0.022727
92 30654 0.005714
92 30655 0.034483
92 30657 0.010526
92 30660 0.030303
92 30662 0.022727
92 30666 0.031250
92 30667 0.011364
92 30668 0.011905
92 30674 0.033333
92 30678 0.008197
92 30679 0.013889
92 30680 0.008264
92 30685 0.035714
92 30693 0.025000
92 30695 0.020000
92 30696 0.017241
92 30699 0.052632
92 30701 0.034483
92 30703 0.009709
92 30714 0.083333
92 30715 0.043478
92 36639 0.006667
92 36646 0.035714
92 36660 0.007353
92 36678 0.010417
92 37408 0.019608
92 38940 0.014493
92 38944 0.012821
92 38950 0.007092
92 38958 0.100000
92 39610 0.006667
92 40185 0.033333
92 40480 0.007812
92 40482 0.007194
92 40679 0.008621
92 40723 0.011628
92 41841 0.032258
92 41851 0.025641
92 41865 0.022222
92 41867 0.024390
92 41869 0.008929
92 41874 0.066667
92 43880 0.008696
92 45159 0.111111
92 45162 0.055556
92 45165 0.017857
92 48327 0.058824
92 48329 0.019608
92 53581 0.047619
92 54902 0.020833
92 56229 0.041667
92 60969 0.076923
92 60977 0.500000
92 61384 0.076923
93 0 0.005556
93 1 0.000406
93 2 0.004082
93 4 0.003425
93 5 0.001008
93 7 0.015385
93 9 0.001326
93 12 0.003731
93 13 0.001111
93 20 0.004673
93 23 0.002208
93 24 0.002008
93 25 0.007812
93 26 0.008621
93 30 0.000955
93 34 0.004854
93 35 0.002786
93 36 0.001996
93 40 0.002188
93 42 0.001401
93 45 0.002817
93 46 0.004525
93 50 0.004032
93 54 0.002770
93 55 0.005181
93 56 0.000867
93 58 0.006849
93 59 0.002762
93 63 0.000311
93 67 0.005263
93 68 0.008929
93 74 0.005263
93 75 0.005952
93 78 0.000405
93 82 0.003077
93 83 0.003861
93 85 0.003953
93 87 0.001093
93 88 0.018182
93 89 0.003279
93 90 0.000366
93 100 0.004274
93 101 0.001156
93 106 0.001587
93 107 0.004292
93 110 0.004717
93 115 0.007463
93 119 0.013158
93 127 0.012500
93 128 0.005525
93 129 0.014493
93 133 0.001408
93 139 0.001761
93 142 0.003401
93 144 0.005848
93 153 0.001984
93 156 0.002481
93 174 0.071429
93 184 0.002299
93 378 0.001639
93 4428 0.001024
93 4470 0.003378
93 4484 0.001095
93 19410 0.007937
93 19680 0.005435
93 19682 0.002088
93 19691 0.006369
93 19693 0.005952
93 19699 0.018868
93 19704 0.004464
93 19711 0.002865
93 19714 0.005102
93 19717 0.004630
93 19719 0.009524
93 19720 0.004505
93 19724 0.016949
93 19729 0.002375
93 19730 0.010000
93 19731 0.004049
93 19742 0.007752
93 19746 0.002950
93 19769 0.029412
93 19770 0.020833
93 23168 0.004329
93 23169 0.012500
93 23191 0.009434
93 23205 0.005236
93 23208 0.026316
93 24333 0.004950
93 24337 0.040000
93 24338 0.006098
93 24343 0.007519
93 24346 0.004651
93 24347 0.009804
93 24352 0.011905
93 24358 0.011905
93 24373 0.007246
93 24374 0.010101
93 24375 0.027778
93 24389 0.020408
94 0 0.005556
94 1 0.000406
94 3 0.001464
94 5 0.001008
94 9 0.001326
94 10 0.001739
94 11 0.005155
94 12 0.003731
94 13 0.001111
94 15 0.002445
94 18 0.002778
94 21 0.005291
94 23 0.002208
94 25 0.007812
94 26 0.008621
94 28 0.002066
94 29 0.007092
94 30 0.000955
94 31 0.011111
94 32 0.003774
94 36 0.001996
94 37 0.009804
94 38 0.009901
94 39 0.002778
94 40 0.002188
94 41 0.007143
94 42 0.001401
94 43 0.003984
94 44 0.003676
94 45 0.002817
94 46 0.004525
94 47 0.008547
94 49 0.003436
94 50 0.004032
94 54 0.002770
94 56 0.000867
94 58 0.006849
94 59 0.002762
94 60 0.038462
94 61 0.005025
94 63 0.000311
94 64 0.006135
94 66 0.008333
94 67 0.005263
94 69 0.017544
94 70 0.002899
94 75 0.005952
94 76 0.003509
94 78 0.000405
94 80 0.008403
94 81 0.002114
94 83 0.003861
94 85 0.003953
94 87 0.001093
94 89 0.003279
94 90 0.000366
94 92 0.003279
94 97 0.014286
94 101 0.001156
94 107 0.004292
94 110 0.004717
94 112 0.003077
94 115 0.007463
94 123 0.002625
94 124 0.005650
94 125 0.035714
94 128 0.005525
94 133 0.001408
94 137 0.008065
94 139 0.001761
94 144 0.005848
94 148 0.016667
94 151 0.001404
94 153 0.001984
94 159 0.090909
94 162 0.004167
94 166 0.027027
94 171 0.023810
94 172 0.125000
94 173 0.001692
94 174 0.071429
94 179 0.066667
94 182 0.022222
94 184 0.002299
94 194 0.037037
94 209 0.014493
94 378 0.001639
94 1862 0.025000
94 1863 0.002538
94 1864 0.009615
94 1867 0.003460
94 1947 0.001346
94 2431 0.001222
94 2541 0.006410
94 3755 0.000824
94 4219 0.002062
94 4428 0.001024
94 4484 0.001095
94 4509 0.006993
94 4995 0.001355
94 6510 0.003425
94 9931 0.062500
94 10531 0.001992
94 11009 0.001346
94 15934 0.005405
94 15950 0.013333
94 18113 0.002188
94 18153 0.005714
94 19410 0.007937
94 19411 0.001368
94 19424 0.040000
94 19679 0.020000
94 19680 0.005435
94 19681 0.013333
94 19682 0.002088
94 19686 0.023810
94 19687 0.008772
94 19688 0.010309
94 19691 0.006369
94 19692 0.058824
94 19697 0.018868
94 19699 0.018868
94 19700 0.002890
94 19702 0.014706
94 19709 0.003344
94 19711 0.002865
94 19713 0.007937
94 19714 0.005102
94 19715 0.012346
94 19717 0.004630
94 19718 0.022727
94 19719 0.009524
94 19720 0.004505
94 19721 0.035714
94 19724 0.016949
94 19725 0.008696
94 19728 0.029412
94 19729 0.002375
94 19730 0.010000
94 19731 0.004049
94 19732 0.004386
94 19733 0.071429
94 19738 0.050000
94 19739 0.007299
94 19740 0.071429
94 19741 0.004255
94 19744 0.007576
94 19745 0.005952
94 19746 0.002950
94 19747 0.043478
94 19749 0.002597
94 19755 0.003937
94 19756 0.008621
94 19757 0.006993
94 19765 0.014085
94 19772 0.062500
94 19773 0.011765
94 19779 0.011628
94 19785 0.006757
94 19786 0.018182
94 19791 0.032258
94 20167 0.012048
94 20173 0.016949
94 20176 0.010638
94 20194 0.007874
94 20195 0.012195
94 20206 0.029412
94 22310 0.032258
94 22325 0.009901
94 22332 0.008197
94 22336 0.005618
94 22340 0.017544
94 22343 0.017544
94 22346 0.009804
94 22349 0.012658
94 22355 0.004184
94 22371 0.004950
94 22374 0.006135
94 22378 0.013699
94 22400 0.016949
94 23168 0.004329
94 23169 0.012500
94 23172 0.015625
94 23179 0.003344
94 23182 0.055556
94 23198 0.011111
94 23200 0.023810
94 23205 0.005236
94 24331 0.006098
94 24333 0.004950
94 24337 0.040000
94 24338 0.006098
94 24343 0.007519
94 24347 0.009804
94 24358 0.011905
94 24359 0.003571
94 24363 0.006329
94 24364 0.021277
94 24365 0.012346
94 24369 0.011111
94 24370 0.033333
94 24374 0.010101
94 24378 0.166667
94 24387 0.035714
94 26457 0.013514
94 27141 0.333333
94 27142 0.166667
94 27146 0.020000
94 30644 0.016667
94 30645 0.013514
94 30650 0.022727
94 30652 0.022727
94 30657 0.010526
94 30660 0.030303
94 30662 0.022727
94 30667 0.011364
94 30671 0.050000
94 30673 0.062500
94 30695 0.020000
94 30696 0.017241
94 30701 0.034483
94 30713 0.111111
94 30715 0.043478
94 32424 0.006452
94 32426 0.006098
94 32427 0.041667
94 35868 0.035714
94 35880 0.005747
94 35892 0.007143
94 36635 0.015625
94 36660 0.007353
94 36678 0.010417
94 36681 0.010526
94 37424 0.007692
94 37473 0.009615
94 38944 0.012821
94 38950 0.007092
94 39610 0.006667
94 39654 0.035714
94 39661 0.023256
94 40184 0.022727
94 40186 0.023256
94 40189 0.062500
94 40486 0.009434
94 40500 0.010989
94 40502 0.008475
94 40511 0.009524
94 40515 0.025000
94 40679 0.008621
94 40691 0.015152
94 40796 0.125000
94 40825 0.041667
94 41845 0.037037
94 41846 0.071429
94 41847 0.200000
94 41851 0.025641
94 41857 0.058824
94 41861 0.038462
94 41862 0.052632
94 41867 0.024390
94 41885 0.100000
94 41887 0.055556
94 41894 0.031250
94 41898 0.015152
94 41909 0.034483
94 43875 0.022727
94 43877 0.022727
94 43881 0.012658
94 43887 0.035714
94 43888 0.025000
94 43890 0.026316
94 44698 0.028571
94 44711 0.019231
94 44717 0.071429
94 44726 0.050000
94 45155 0.058824
94 45162 0.055556
94 45164 0.040000
94 45169 0.166667
94 45638 0.043478
94 45644 0.016949
94 45653 0.027778
94 45664 0.111111
94 47993 0.033333
94 48009 0.055556
94 48011 0.166667
94 48325 0.026316
94 48329 0.019608
94 48330 0.090909
94 50667 0.066667
94 50669 0.055556
94 50676 0.142857
94 50677 0.090909
94 50686 0.500000
94 50689 0.125000
94 53153 0.022222
94 53158 0.020408
94 53159 0.033333
94 53564 0.125000
94 53569 0.166667
94 53581 0.047619
94 54548 0.011494
94 54901 0.020000
94 54904 0.016949
94 54913 0.038462
94 56228 0.030303
94 56235 0.076923
94 56244 0.111111
94 60966 0.038462
94 60967 0.045455
94 61388 0.076923
94 66461 0.111111
94 66462 0.083333
94 66463 0.071429
94 66469 0.018519
94 66472 0.017241
94 66476 0.333333
94 66480 0.055556
94 66482 0.166667
94 66489 0.030303
94 66490 0.043478
94 66494 0.111111
94 66495 0.050000
94 66526 0.125000
94 68969 0.022727
94 68972 0.026316
94 68974 0.062500
94 68976 0.023256
94 68982 0.030303
94 68990 0.023810
94 68992 0.027778
94 68996 0.062500
94 68998 0.035714
94 69022 0.500000
95 13 0.001111
95 22 0.005155
95 63 0.000311
95 89 0.003279
95 90 0.000366
95 99 0.003021
95 103 0.006452
95 107 0.004292
95 108 0.013514
95 112 0.003077
95 124 0.005650
95 129 0.014493
95 159 0.090909
95 172 0.125000
95 179 0.066667
95 189 0.166667
95 199 0.100000
95 378 0.001639
95 19756 0.008621
95 40189 0.062500
96 1 0.000406
96 3 0.001464
96 5 0.001008
96 9 0.001326
96 12 0.003731
96 16 0.002083
96 22 0.005155
96 24 0.002008
96 30 0.000955
96 39 0.002778
96 47 0.008547
96 48 0.003257
96 50 0.004032
96 55 0.005181
96 56 0.000867
96 63 0.000311
96 65 0.003401
96 70 0.002899
96 75 0.005952
96 78 0.000405
96 83 0.003861
96 87 0.001093
96 90 0.000366
96 94 0.001988
96 99 0.003021
96 105 0.005714
96 107 0.004292
96 110 0.004717
96 112 0.003077
96 118 0.004202
96 131 0.006494
96 132 0.006452
96 133 0.001408
96 134 0.003937
96 139 0.001761
96 153 0.001984
96 156 0.002481
96 162 0.004167
96 165 0.002092
96 185 0.004016
96 201 0.005128
96 378 0.001639
96 1880 0.007299
96 1899 0.016667
96 1927 0.004310
96 1947 0.001346
96 2446 0.003367
96 3636 0.003906
96 3739 0.007634
96 4428 0.001024
96 4430 0.004219
96 4431 0.003003
96 4439 0.008000
96 4470 0.003378
96 4484 0.001095
96 4509 0.006993
96 10572 0.010417
96 18096 0.004695
96 18188 0.003546
96 19695 0.016393
96 19741 0.004255
96 19742 0.007752
96 19749 0.002597
96 19755 0.003937
96 20165 0.003040
96 20166 0.004115
96 20169 0.047619
96 20176 0.010638
96 20179 0.008850
96 20180 0.008264
96 20182 0.006623
96 20186 0.025641
96 20188 0.058824
96 20193 0.004367
96 20227 0.004878
96 22325 0.009901
96 22327 0.015625
96 22329 0.007353
96 22331 0.007752
96 22334 0.009009
96 22339 0.009259
96 22340 0.017544
96 22349 0.012658
96 22350 0.005587
96 22352 0.034483
96 22353 0.013333
96 22355 0.004184
96 22356 0.006536
96 22360 0.083333
96 22361 0.005917
96 22362 0.014085
96 22368 0.013889
96 22371 0.004950
96 22374 0.006135
96 22376 0.013889
96 22377 0.016949
96 22381 0.021739
96 22386 0.015152
96 22391 0.015152
96 22399 0.050000
96 22400 0.016949
96 22413 0.009009
96 22414 0.035714
96 22428 0.009009
96 22446 0.025000
96 23164 0.017241
96 23165 0.014925
96 23174 0.005587
96 23177 0.015385
96 23178 0.016393
96 23189 0.018868
96 23199 0.018519
96 23201 0.007042
96 26456 0.015625
96 26488 0.009434
96 26501 0.009901
96 27051 0.028571
96 27052 0.011236
96 27053 0.010101
96 27054 0.007353
96 27055 0.500000
96 27056 0.333333
96 27057 0.004785
96 27058 0.005464
96 27059 0.008547
96 27060 0.020000
96 27061 0.050000
96 27062 0.041667
96 27063 0.017544
96 27064 0.058824
96 27065 0.025641
96 27066 0.100000
96 27067 0.019608
96 27068 0.009709
96 27069 0.040000
96 27070 0.009709
96 27071 0.111111
96 27072 0.024390
96 27073 0.013514
96 27074 0.111111
96 27075 0.004115
96 27076 0.009901
96 27077 0.015873
96 27078 1.000000
96 27079 0.016393
96 27080 0.014286
96 27081 0.066667
96 27082 0.011111
96 27083 0.012658
96 27084 0.200000
96 27085 0.200000
96 27086 0.058824
96 27087 0.030303
96 27088 0.035714
96 27089 0.055556
96 27090 0.166667
96 27091 0.333333
96 27092 0.250000
96 27093 0.047619
96 27094 0.014286
96 27095 0.076923
96 27096 0.250000
96 27097 0.027778
96 27098 0.022727
96 27099 0.040000
96 27100 0.125000
96 27101 0.500000
96 27102 0.021277
96 27103 0.014925
96 27104 0.058824
96 27105 0.017241
96 27106 0.500000
96 27107 0.012195
96 27108 0.011628
96 27109 0.023810
96 27110 0.031250
96 27111 0.083333
96 27112 0.012346
96 27113 0.071429
96 27114 0.035714
96 27115 0.034483
96 27116 0.166667
96 27117 0.038462
96 27118 0.500000
96 27119 0.017544
96 27120 0.100000
96 27121 0.025000
96 27122 0.083333
96 27123 0.111111
96 27124 0.004808
96 27125 0.111111
96 27126 0.250000
96 27127 0.200000
96 27128 0.200000
96 27129 1.000000
96 27130 0.071429
96 27131 0.020833
96 27132 0.200000
96 27133 0.125000
96 27134 0.026316
96 27135 0.200000
96 27136 0.062500
96 27137 0.250000
96 27138 0.018182
96 27139 0.031250
96 27140 0.333333
96 27141 0.333333
96 27142 0.166667
96 27143 0.142857
96 27144 1.000000
96 27145 1.000000
96 27146 0.020000
96 27147 0.500000
96 27148 0.333333
